6.341708E-7,-3.14159,3.1415923,0.0038050034,0.017638024,-0.0014248069,1.0
2.536654E-6,-3.1415815,3.1415913,0.0076098726,0.03527318,-0.0028450708,1.0
5.7074035E-6,-3.141567,3.1415899,0.011414599,0.052905288,-0.0042606257,1.0
1.0146369E-5,-3.1415467,3.141588,0.0152191715,0.07053416,-0.00567131,1.0
1.58535E-5,-3.1415205,3.1415856,0.01902358,0.08815964,-0.0070769615,1.0
2.2828737E-5,-3.1414883,3.1415827,0.022827819,0.10578155,-0.008477419,1.0
3.1072024E-5,-3.1414504,3.1415794,0.026631875,0.12339969,-0.009872521,1.0
4.0583298E-5,-3.1414065,3.1415758,0.03043574,0.1410139,-0.011262107,1.0
5.1362495E-5,-3.141357,3.1415715,0.034239404,0.15862402,-0.012646013,1.0
6.340954E-5,-3.1413014,3.1415668,0.038042855,0.17622986,-0.01402408,0.99999994
7.672438E-5,-3.14124,3.1415617,0.041846085,0.19383124,-0.015396145,0.99999994
9.130691E-5,-3.1411726,3.141556,0.04564909,0.21142799,-0.016762048,0.99999994
1.0715707E-4,-3.1410995,3.14155,0.049451854,0.22901992,-0.018121624,0.99999994
1.2427478E-4,-3.1410203,3.1415436,0.053254366,0.24660689,-0.019474715,0.9999999
1.4265996E-4,-3.1409354,3.1415365,0.05705662,0.26418868,-0.020821158,0.9999999
1.623125E-4,-3.1408448,3.141529,0.06085861,0.28176513,-0.02216079,0.9999998
1.8323233E-4,-3.140748,3.1415215,0.06466032,0.29933608,-0.023493452,0.9999997
2.0541935E-4,-3.1406457,3.141513,0.06846174,0.31690136,-0.024818977,0.99999964
2.2887345E-4,-3.1405373,3.1415043,0.07226286,0.33446074,-0.026137205,0.9999995
2.5359457E-4,-3.140423,3.1414952,0.07606368,0.3520141,-0.027447974,0.99999934
2.7958254E-4,-3.1403031,3.1414855,0.079864174,0.3695612,-0.028751122,0.99999905
3.068373E-4,-3.1401772,3.1414754,0.08366434,0.38710195,-0.030046482,0.99999875
3.3535872E-4,-3.1400456,3.141465,0.087464176,0.40463609,-0.031333894,0.9999983
3.6514673E-4,-3.139908,3.1414542,0.09126366,0.4221635,-0.03261319,0.9999977
3.9620113E-4,-3.1397645,3.1414428,0.095062785,0.43968394,-0.033884216,0.99999684
4.2852186E-4,-3.1396153,3.141431,0.098861545,0.45719728,-0.0351468,0.9999957
4.621088E-4,-3.1394603,3.141419,0.10265992,0.47470328,-0.036400773,0.9999942
4.9696176E-4,-3.1392994,3.1414063,0.106457904,0.49220183,-0.037645977,0.99999213
5.3308066E-4,-3.1391325,3.1413934,0.11025548,0.50969267,-0.038882244,0.99998933
5.7046534E-4,-3.1389601,3.1413798,0.11405263,0.52717566,-0.040109407,0.9999856
6.091157E-4,-3.1387815,3.141366,0.11784936,0.5446505,-0.041327298,0.9999804
6.4903154E-4,-3.1385975,3.141352,0.12164562,0.5621171,-0.04253575,0.9999734
6.9021276E-4,-3.1384072,3.1413374,0.12544142,0.5795752,-0.04373459,0.99996394
7.3265913E-4,-3.1382115,3.1413224,0.12923673,0.5970245,-0.04492365,0.99995106
7.763705E-4,-3.1380098,3.1413069,0.13303152,0.6144648,-0.04610275,0.9999336
8.213467E-4,-3.1378024,3.1412911,0.13682574,0.63189584,-0.047271725,0.99990994
8.675876E-4,-3.137589,3.141275,0.14061937,0.6493172,-0.048430383,0.99987787
9.150929E-4,-3.1373699,3.1412582,0.14441235,0.66672856,-0.049578544,0.9998344
9.638624E-4,-3.137145,3.1412413,0.14820461,0.6841294,-0.05071602,0.99977547
0.0010138958,-3.1369143,3.141224,0.15199606,0.7015193,-0.051842608,0.99969554
0.001065193,-3.1366777,3.1412063,0.15578659,0.71889746,-0.0529581,0.99958724
0.0011177534,-3.1364355,3.1411881,0.15957603,0.7362631,-0.05406227,0.9994405
0.0011715768,-3.1361876,3.1411698,0.16336417,0.753615,-0.055154875,0.99924165
0.0012266627,-3.1359336,3.141151,0.16715075,0.7709519,-0.05623564,0.9989723
0.0012830104,-3.135674,3.1411319,0.17093538,0.78827184,-0.057304263,0.9986076
0.0013406192,-3.1354086,3.1411123,0.17471756,0.80557233,-0.05836039,0.99811393
0.0013994882,-3.1351373,3.1410925,0.17849661,0.8228502,-0.0594036,0.997446
0.0014596164,-3.1348605,3.1410723,0.18227166,0.84010106,-0.060433384,0.996543
0.0015210018,-3.1345778,3.1410518,0.18604144,0.85731924,-0.061449125,0.995323
0.0015836428,-3.1342895,3.1410308,0.18980438,0.8744969,-0.06245005,0.99367666
0.0016475366,-3.1339953,3.1410096,0.19355823,0.8916238,-0.063435175,0.99145824
0.0017126796,-3.1336954,3.140988,0.1973001,0.90868634,-0.06440325,0.98847467
0.0017790674,-3.13339,3.1409662,0.20102611,0.9256664,-0.06535266,0.9844723
0.0018466936,-3.1330788,3.140944,0.20473112,0.9425399,-0.06628134,0.9791216
0.0019155502,-3.1327622,3.1409216,0.20840837,0.95927554,-0.067186624,0.9720006
0.0019856265,-3.1324399,3.1408987,0.2120491,0.9758326,-0.06806509,0.96257997
