6.1713394E-7,-3.1415899,3.1415925,0.0037027826,0.017164182,-0.0013865296,
2.4685073E-6,-3.1415813,3.1415918,0.0074054347,0.034325566,-0.0027686383,
5.554075E-6,-3.141567,3.1415906,0.011107947,0.05148398,-0.004146164,
9.873788E-6,-3.141547,3.1415892,0.014810309,0.06863925,-0.005518949,
1.5427597E-5,-3.1415212,3.141587,0.018512513,0.0857912,-0.0068868366,
2.2215445E-5,-3.1414897,3.1415844,0.022214549,0.102939665,-0.008249669,
3.0237275E-5,-3.1414526,3.1415815,0.025916407,0.12008447,-0.00960729,
3.949303E-5,-3.1414096,3.141578,0.029618079,0.13722545,-0.010959541,
4.998264E-5,-3.1413612,3.1415741,0.033319555,0.15436244,-0.012306266,
6.170604E-5,-3.1413069,3.1415699,0.037020825,0.17149524,-0.013647309,
7.466316E-5,-3.1412468,3.141565,0.040721882,0.18862371,-0.01498251,
8.8853936E-5,-3.141181,3.1415598,0.044422712,0.20574768,-0.016311714,
1.0427828E-4,-3.1411097,3.141554,0.04812331,0.22286695,-0.017634762,
1.20936114E-4,-3.1410325,3.1415482,0.05182367,0.23998137,-0.0189515,
1.3882737E-4,-3.1409497,3.1415415,0.05552377,0.25709078,-0.020261766,
1.5795193E-4,-3.140861,3.1415346,0.059223615,0.27419496,-0.021565408,
1.7830974E-4,-3.1407669,3.1415272,0.062923186,0.2912938,-0.022862263,
1.9990069E-4,-3.140667,3.1415193,0.06662247,0.30838707,-0.024152176,
2.227247E-4,-3.1405613,3.1415112,0.07032148,0.32547465,-0.02543499,
2.4678165E-4,-3.14045,3.1415024,0.074020185,0.34255636,-0.026710544,
2.7207145E-4,-3.140333,3.1414933,0.07771858,0.35963202,-0.027978683,
2.98594E-4,-3.1402102,3.1414838,0.08141665,0.3767014,-0.029239247,
3.263492E-4,-3.1400816,3.1414738,0.085114405,0.39376444,-0.030492079,
3.553369E-4,-3.1399477,3.1414635,0.088811815,0.4108209,-0.031737015,
3.85557E-4,-3.139808,3.1414526,0.09250888,0.4278706,-0.032973904,
4.1700943E-4,-3.1396625,3.1414413,0.09620559,0.4449134,-0.03420258,
4.4969405E-4,-3.1395113,3.14143,0.09990194,0.4619491,-0.035422888,
4.836107E-4,-3.1393545,3.1414177,0.10359791,0.47897753,-0.036634665,
5.1875925E-4,-3.1391919,3.1414053,0.107293494,0.49599856,-0.03783775,
5.551397E-4,-3.1390238,3.1413927,0.110988684,0.513012,-0.039031986,
5.9275166E-4,-3.13885,3.1413794,0.11468347,0.5300176,-0.040217213,
6.3159526E-4,-3.1386704,3.1413658,0.11837785,0.54701525,-0.041393265,
6.716702E-4,-3.1384852,3.1413517,0.122071795,0.56400484,-0.042559985,
7.129764E-4,-3.1382945,3.1413374,0.12576531,0.5809861,-0.043717206,
7.5551367E-4,-3.138098,3.1413226,0.12945838,0.59795886,-0.044864774,
7.9928193E-4,-3.1378958,3.1413076,0.13315101,0.61492294,-0.04600252,
8.44281E-4,-3.137688,3.141292,0.13684317,0.63187826,-0.04713028,
8.905107E-4,-3.1374745,3.1412761,0.14053486,0.6488246,-0.048247896,
9.379708E-4,-3.1372554,3.14126,0.14422606,0.6657617,-0.0493552,
9.866613E-4,-3.1370306,3.1412432,0.14791678,0.6826895,-0.05045203,
0.0010365819,-3.1368003,3.1412263,0.15160699,0.69960773,-0.05153822,
0.0010877326,-3.1365643,3.141209,0.15529668,0.7165163,-0.05261361,
0.001140113,-3.1363227,3.141191,0.15898587,0.73341495,-0.05367802,
0.0011937231,-3.1360753,3.1411731,0.1626745,0.75030357,-0.054731302,
0.0012485626,-3.1358225,3.1411545,0.16636261,0.767182,-0.055773277,
